id;agency_id;category;description;severity;source_type;source_url;source_date;is_sales_opportunity;opportunity_notes;created_at;updated_at
8862d3ac-805f-4fd9-9703-239f8cc5d5f9;df7a0939-59f0-4af3-b73a-9c7e311c3875;customer_service;Customer complaints are a direct indicator of dissatisfaction with aspects of customer service within the Access-a-Ride program.;medium;news;https://catalog.data.gov/dataset/mta-nyct-paratransit-customer-complaints-beginning-february-2024;2025-04-26;true;Vendors specializing in customer support systems, AI-powered chatbots for inquiries, or comprehensive customer service training could offer solutions to reduce complaints.;2026-01-17 06:00:58.934697+00;2026-01-17 06:00:58.934697+00
e2637c6a-eab7-4546-88fc-c400379a8bd3;df7a0939-59f0-4af3-b73a-9c7e311c3875;service_quality;Express bus service routinely leaves riders with disabilities without reliable, safe, respectful, or on-time service.;high;news;https://comptroller.nyc.gov/newsroom/press-releases/nyc-comptroller-report-mta-falls-short-of-obligations-to-express-bus-riders-with-disabilities/;2025-08-27;false;;2026-01-17 06:01:02.196322+00;2026-01-17 06:01:02.196322+00
c52cad56-0896-4bc8-af2c-c4d3f7347cf0;df7a0939-59f0-4af3-b73a-9c7e311c3875;accessibility;High-floor express buses require external wheelchair lifts, and the MTA has only piloted one potentially viable ramp-equipped solution since 2018, making it not a viable option for many wheelchair users.;high;news;https://comptroller.nyc.gov/newsroom/press-releases/nyc-comptroller-report-mta-falls-short-of-obligations-to-express-bus-riders-with-disabilities/;2025-08-27;true;Vendors could offer innovative ramp or lift solutions for high-floor buses to improve accessibility and potentially partner with the MTA for rapid deployment and integration.;2026-01-17 06:01:02.231628+00;2026-01-17 06:01:02.231628+00
ff9a12f7-a3b8-43e1-9d37-6012d8d84c22;df7a0939-59f0-4af3-b73a-9c7e311c3875;driver_issues;MTA drivers need adequate training, equipment, and oversight to deliver reliable and equitable service to all, particularly considering the needs of riders with disabilities.;medium;news;https://comptroller.nyc.gov/newsroom/press-releases/nyc-comptroller-report-mta-falls-short-of-obligations-to-express-bus-riders-with-disabilities/;2025-08-27;true;Companies specializing in disability sensitivity training or accessible equipment operation could offer their services to the MTA for driver education and certification programs.;2026-01-17 06:01:02.277157+00;2026-01-17 06:01:02.277157+00
168d852a-d18a-4c64-8acd-d8026ad1c912;df7a0939-59f0-4af3-b73a-9c7e311c3875;on_time_performance;Riders with disabilities experience lack of on-time service on express buses.;medium;news;https://comptroller.nyc.gov/newsroom/press-releases/nyc-comptroller-report-mta-falls-short-of-obligations-to-express-bus-riders-with-disabilities/;2025-08-27;false;;2026-01-17 06:01:02.309771+00;2026-01-17 06:01:02.309771+00
e77ba2f2-6ac7-46ae-89db-2c42092abbfa;df7a0939-59f0-4af3-b73a-9c7e311c3875;other;The report highlights a critical gap in public 'transit deserts' where express bus service is often the only public transit option, yet it fails to adequately serve disabled riders.;high;news;https://comptroller.nyc.gov/newsroom/press-releases/nyc-comptroller-report-mta-falls-short-of-obligations-to-express-bus-riders-with-disabilities/;2025-08-27;false;;2026-01-17 06:01:02.341952+00;2026-01-17 06:01:02.341952+00
a60867be-30fe-4229-929c-6601c04b04cf;df7a0939-59f0-4af3-b73a-9c7e311c3875;on_time_performance;Passengers are expected to wait up to 30 minutes after their scheduled pickup time for a vehicle to be considered on time. This can cause significant delays and inconvenience for riders.;high;news;https://mta.info/accessibility/access-a-ride/on-the-day-of-your-trip;2025-05-15;true;A vendor offering real-time vehicle tracking and more precise ETAs could alleviate this pain point, allowing users to better plan their travel and reduce waiting times. Additionally, a system that proactively informs riders of potential delays beyond the 30-minute window would be beneficial.;2026-01-19 06:00:36.859005+00;2026-01-19 06:00:36.859005+00
a74e0dbb-ff35-4138-b7e5-70e285fd3dda;df7a0939-59f0-4af3-b73a-9c7e311c3875;customer_service;Calling to get carrier name, vehicle number, location, or ETA before, during, or after the 30-minute waiting period, and calling to check on vehicle location or ETA during the waiting period.;medium;news;https://mta.info/accessibility/access-a-ride/on-the-day-of-your-trip;2025-05-15;true;An enhanced mobile application or platform with real-time tracking (beyond just 'MY AAR' or 'text messaging') could eliminate the need for phone calls, providing riders with instant access to vehicle information and reducing call center volume. Predictive analytics could also be used to proactively inform riders.;2026-01-19 06:00:36.914557+00;2026-01-19 06:00:36.914557+00
8a55ca9f-2bbc-4b32-8f0b-95643cfd73f9;df7a0939-59f0-4af3-b73a-9c7e311c3875;driver_issues;Drivers must wait only five minutes after scheduled pickup time, even if early, and also only five minutes if arriving after scheduled time. Dispatchers may call if the customer is not present, and the driver will wait only an additional 5 minutes.;medium;news;https://mta.info/accessibility/access-a-ride/on-the-day-of-your-trip;2025-05-15;false;;2026-01-19 06:00:36.945487+00;2026-01-19 06:00:36.945487+00
73379420-4ffd-4c96-8c20-68c6b63f45ae;df7a0939-59f0-4af3-b73a-9c7e311c3875;technology;Requirement for cell phone users to call Eligibility and specifically request their cell phone number be entered into Manifest Notes for dispatchers to contact them before the driver leaves, indicating a reactive rather than proactive system.;low;news;https://mta.info/accessibility/access-a-ride/on-the-day-of-your-trip;2025-05-15;true;An integrated customer profile management system could allow users to easily update their contact information online or via an app, ensuring dispatchers have the correct details without a special phone call. Automated alerts for dispatchers could also be triggered if a rider's contact information is missing or outdated.;2026-01-19 06:00:36.974953+00;2026-01-19 06:00:36.974953+00
32ec621d-1380-4e3f-b0a8-d812c74ec3aa;df7a0939-59f0-4af3-b73a-9c7e311c3875;customer_service;The current process for handling late vehicles requires users to follow instructions in a different section ('What to Do if an AAR Vehicle is Late') rather than providing direct, immediate guidance.;low;news;https://mta.info/accessibility/access-a-ride/on-the-day-of-your-trip;2025-05-15;true;A well-designed mobile application or web portal could provide direct, actionable steps and contact options within the tracking interface when a vehicle is confirmed as late beyond the acceptable waiting period.;2026-01-19 06:00:37.002734+00;2026-01-19 06:00:37.002734+00
c6a575ed-e4f1-497d-8fdd-c9cc9ef329e2;df7a0939-59f0-4af3-b73a-9c7e311c3875;scheduling;Customers must remember to call AAR at least 60 minutes before their return trip reservation if they are delayed but wish to keep it.;low;news;https://mta.info/accessibility/access-a-ride/on-the-day-of-your-trip;2025-05-15;true;A smart scheduling system could offer proactive reminders for return trips and provide an easier way (e.g., through an app notification or quick reschedule button) to adjust or confirm return trip reservations in real-time, reducing the burden on the customer to remember to call within a specific window.;2026-01-19 06:00:37.030803+00;2026-01-19 06:00:37.030803+00
ef51f928-120a-409b-b544-01abea14a653;df7a0939-59f0-4af3-b73a-9c7e311c3875;eligibility;The eligibility process for Access-A-Ride is mentioned multiple times, indicating it can be a point of friction for users, whether for initial application, reapplication, or temporary/reciprocal service.;medium;news;https://mta.info/accessibility/access-a-ride/welcome-to-access-a-ride-paratransit-service;2025-08-20;true;A vendor could offer solutions to streamline the eligibility application and recertification process, including digital platforms for submission, documentation management, and faster review times. This could involve an AI-powered document verification system or a dedicated portal for users to track their application status.;2026-01-19 06:00:39.016242+00;2026-01-19 06:00:39.016242+00
42a7daef-0542-47da-8fb3-c684af9549e0;df7a0939-59f0-4af3-b73a-9c7e311c3875;on_time_performance;Express bus service routinely leaves riders with disabilities without on-time service.;high;news;https://comptroller.nyc.gov/newsroom/press-releases/nyc-comptroller-report-mta-falls-short-of-obligations-to-express-bus-riders-with-disabilities/;2025-08-27;false;;2026-01-19 06:00:41.75503+00;2026-01-19 06:00:41.75503+00
aa019203-0f97-4a4a-97e0-1f51ba662718;df7a0939-59f0-4af3-b73a-9c7e311c3875;service_quality;Express bus service routinely leaves riders with disabilities without reliable, safe, or respectful service.;high;news;https://comptroller.nyc.gov/newsroom/press-releases/nyc-comptroller-report-mta-falls-short-of-obligations-to-express-bus-riders-with-disabilities/;2025-08-27;false;;2026-01-19 06:00:41.811984+00;2026-01-19 06:00:41.811984+00
b8e3e3f7-7b3f-472e-bad7-5802def19ed3;df7a0939-59f0-4af3-b73a-9c7e311c3875;accessibility;High-floor express buses require external wheelchair lifts, which create accessibility issues reported by wheelchair users.;critical;news;https://comptroller.nyc.gov/newsroom/press-releases/nyc-comptroller-report-mta-falls-short-of-obligations-to-express-bus-riders-with-disabilities/;2025-08-27;true;A vendor could provide engineering solutions or new vehicle designs that seamlessly integrate accessibility features like ramps, eliminating the need for external, potentially unreliable lifts on express buses. This could include a fleet upgrade or retrofitting strategy.;2026-01-19 06:00:41.861819+00;2026-01-19 06:00:41.861819+00
4fc4fd04-8078-42a4-855d-4fd52546098d;df7a0939-59f0-4af3-b73a-9c7e311c3875;driver_issues;MTA needs to provide drivers with adequate training, equipment, and oversight to deliver reliable and equitable service to all riders, especially those with disabilities.;high;news;https://comptroller.nyc.gov/newsroom/press-releases/nyc-comptroller-report-mta-falls-short-of-obligations-to-express-bus-riders-with-disabilities/;2025-08-27;true;A vendor specializing in training programs could offer comprehensive modules for drivers on accessible transit protocols, customer service for individuals with disabilities, and proper use/maintenance of accessibility equipment. This could also include technology for better oversight of driver adherence to protocols.;2026-01-19 06:00:41.921094+00;2026-01-19 06:00:41.921094+00
6165f832-7002-4d72-b954-3096b1b14f39;df7a0939-59f0-4af3-b73a-9c7e311c3875;on_time_performance;Patients are expected to wait up to 30 minutes after their scheduled pickup time for the vehicle to be considered on time.;high;news;https://mta.info/accessibility/access-a-ride/on-the-day-of-your-trip;2025-05-15;true;A vendor could offer real-time vehicle tracking and more precise ETAs, reducing the need for customers to wait for extended periods.;2026-01-20 06:01:33.00231+00;2026-01-20 06:01:33.00231+00
8b18c679-8d60-406e-ac5e-352d7e9f962f;df7a0939-59f0-4af3-b73a-9c7e311c3875;customer_service;If a vehicle is late, customers have to proactively call AAR to inquire about its status, which can be burdensome.;medium;news;https://mta.info/accessibility/access-a-ride/on-the-day-of-your-trip;2025-05-15;true;A vendor could provide an automated notification system that proactively informs customers of delays or provides updated ETAs via text or app.;2026-01-20 06:01:33.098031+00;2026-01-20 06:01:33.098031+00
c30ace14-f989-4527-a397-69952b52cefa;df7a0939-59f0-4af3-b73a-9c7e311c3875;technology;Customers need to specifically request their cell phone number be added to Manifest Notes for dispatchers to contact them if they are not at the pickup location. This is not automated.;medium;news;https://mta.info/accessibility/access-a-ride/on-the-day-of-your-trip;2025-05-15;true;A vendor could integrate a system where customer contact preferences, including cell phone numbers for notifications, are automatically linked to their profile and trip manifest, removing a manual step for the customer.;2026-01-20 06:01:33.173442+00;2026-01-20 06:01:33.173442+00
46bfaf48-ebd9-4e12-aa4d-b96668ee81e5;df7a0939-59f0-4af3-b73a-9c7e311c3875;customer_service;If a customer is not at the pickup location, the driver will only wait an additional 5 minutes after contact is made with the customer, implying potential for missed trips if contact is delayed.;medium;news;https://mta.info/accessibility/access-a-ride/on-the-day-of-your-trip;2025-05-15;true;A vendor could implement a real-time communication platform for drivers and passengers, allowing for more fluid communication and better coordination, potentially extending flexible wait times or enabling quick problem resolution.;2026-01-20 06:01:33.234883+00;2026-01-20 06:01:33.234883+00
3dfe2a28-fa9f-4bea-a0aa-1951ea728d92;df7a0939-59f0-4af3-b73a-9c7e311c3875;service_quality;Customer complaints specifically about Access-a-Ride's transportation service quality.;medium;news;https://catalog.data.gov/dataset/mta-nyct-paratransit-customer-complaints-beginning-february-2024;2025-04-26;false;;2026-01-20 06:01:34.419835+00;2026-01-20 06:01:34.419835+00
1ddc9b51-1737-433a-870d-ffdf56b62541;df7a0939-59f0-4af3-b73a-9c7e311c3875;service_quality;Customer complaints about non-transportation service quality within Access-a-Ride.;medium;news;https://catalog.data.gov/dataset/mta-nyct-paratransit-customer-complaints-beginning-february-2024;2025-04-26;false;;2026-01-20 06:01:34.474085+00;2026-01-20 06:01:34.474085+00
cfe53863-ae53-4148-9fbc-4fd3cf80dc3c;df7a0939-59f0-4af3-b73a-9c7e311c3875;accessibility;High-floor express buses require external wheelchair lifts for accessibility, which is not as reliable as the ramps on low-floor local buses, leaving wheelchair users without a viable transit option.;high;news;https://comptroller.nyc.gov/newsroom/press-releases/nyc-comptroller-report-mta-falls-short-of-obligations-to-express-bus-riders-with-disabilities/;2025-08-27;true;A vendor could offer solutions for retrofitting high-floor buses with more reliable and integrated accessibility features, or propose alternative accessible vehicle designs for express routes. This could also include advanced maintenance and inspection solutions for existing lifts.;2026-01-20 06:01:37.624158+00;2026-01-20 06:01:37.624158+00
40c417e6-13e5-4eb6-8cf4-39ad9d8731e1;df7a0939-59f0-4af3-b73a-9c7e311c3875;service_quality;Express bus service routinely leaves riders with disabilities without reliable, safe, respectful, or on-time service.;critical;news;https://comptroller.nyc.gov/newsroom/press-releases/nyc-comptroller-report-mta-falls-short-of-obligations-to-express-bus-riders-with-disabilities/;2025-08-27;true;Vendors specializing in demand-response transit software, driver training programs focused on disability awareness and customer service, or real-time route optimization and dispatch systems could address the reliability and on-time performance issues. Safety and respect could be improved with better driver training and monitoring.;2026-01-20 06:01:37.674354+00;2026-01-20 06:01:37.674354+00
8e432af7-aad7-46e9-b59e-00acf436fac4;df7a0939-59f0-4af3-b73a-9c7e311c3875;driver_issues;MTA drivers lack adequate training, equipment, and oversight to deliver reliable and equitable service to all riders, especially those with disabilities.;high;news;https://comptroller.nyc.gov/newsroom/press-releases/nyc-comptroller-report-mta-falls-short-of-obligations-to-express-bus-riders-with-disabilities/;2025-08-27;true;A vendor could provide comprehensive training programs for drivers on disability awareness, proper operation of accessibility equipment, and best practices for assisting riders with disabilities. Equipment providers could offer newer, more reliable accessibility solutions that are easier for drivers to operate, along with associated training.;2026-01-20 06:01:37.721249+00;2026-01-20 06:01:37.721249+00
78526a63-8b81-4194-899f-05c9b629679e;df7a0939-59f0-4af3-b73a-9c7e311c3875;on_time_performance;Express bus service is not on-time for riders with disabilities.;high;news;https://comptroller.nyc.gov/newsroom/press-releases/nyc-comptroller-report-mta-falls-short-of-obligations-to-express-bus-riders-with-disabilities/;2025-08-27;true;Transit technology vendors could offer advanced scheduling and dispatching software, real-time vehicle tracking, and predictive analytics that help improve schedule adherence, especially considering the additional time required for accessible boarding/alighting. Solutions for real-time communication of delays to riders are also relevant.;2026-01-20 06:01:37.763116+00;2026-01-20 06:01:37.763116+00
2dd630c4-34a9-4029-a11c-f4d1659bb6d1;df7a0939-59f0-4af3-b73a-9c7e311c3875;on_time_performance;Passengers are expected to wait up to 30 minutes after their scheduled pickup time for a vehicle to arrive. Vehicles arriving within this 30-minute window are considered on time.;medium;news;https://mta.info/accessibility/access-a-ride/on-the-day-of-your-trip;2025-05-15;true;A vendor could offer a real-time tracking system with more precise ETAs that reduces the ambiguity and inconvenience of the 30-minute waiting period, improving customer satisfaction and predictability for riders.;2026-01-21 06:00:59.491637+00;2026-01-21 06:00:59.491637+00
9f08cb4b-5951-471d-b43c-5b2b4d453ac1;df7a0939-59f0-4af3-b73a-9c7e311c3875;customer_service;Dispatchers are requested to call if a customer is not at the pickup location, but this is not guaranteed, and the driver will only wait an additional 5 minutes if contact is made.;low;news;https://mta.info/accessibility/access-a-ride/on-the-day-of-your-trip;2025-05-15;true;A communication platform could automate and standardize notifications to customers about driver arrival, potential delays, and missed connections, ensuring consistent customer experience and reducing missed trips.;2026-01-21 06:00:59.578709+00;2026-01-21 06:00:59.578709+00
ce881297-2f61-411d-8aa6-f2ee1df38a61;df7a0939-59f0-4af3-b73a-9c7e311c3875;eligibility;The eligibility process for Access-A-Ride, including applications, recertifications, and temporary eligibility, can be a point of stress or confusion for users.;medium;news;https://mta.info/accessibility/access-a-ride/welcome-to-access-a-ride-paratransit-service;2025-08-20;true;A vendor could offer solutions for streamlining the eligibility process, such as online application portals with clear guidance, automated reminders for recertification, or digital tools to simplify submitting required documentation. This would improve user experience and potentially reduce administrative burden on MTA.;2026-01-21 06:01:03.366435+00;2026-01-21 06:01:03.366435+00
4cc13944-8e25-495b-b1e7-a662dd3f56b3;df7a0939-59f0-4af3-b73a-9c7e311c3875;customer_service;The current phone directory description is detailed but implies that customers might have to navigate through multiple prompts and language options, which could be cumbersome for some.;low;news;https://mta.info/accessibility/access-a-ride/welcome-to-access-a-ride-paratransit-service;2025-08-20;false;;2026-01-21 06:01:03.435436+00;2026-01-21 06:01:03.435436+00
