id;automated_search_id;source_url;title;description;author;published_date;excerpt;image_url;exa_id;exa_score;exa_metadata;processed;added_to_pending;pending_article_id;relevance_score;duplicate_of;skip_reason;discovered_at;processed_at;created_at;updated_at;ai_confidence_score;score_source;final_score
2e42c11d-6c34-4e5a-8a4b-c405bf31911c;11a3d21c-c4ca-4e81-aa14-dccf67f7fca5;https://www.nj.gov/transportation/business/procurement/ProfServ/CurrentSolic.shtm;Solicitations, Technical Proposals, Professional Services, Procurement, Doing Business;;;;;;https://www.nj.gov/transportation/business/procurement/ProfServ/CurrentSolic.shtm;;"{""highlightScores"":[1],""highlights"":[""Back\nto top\n\n## Department of Transportation\n\n#### Procurement\n\n **Phone:** 609.963.2324\n**Email:** [PSPD@dot.nj.gov](mailto:\""PSPD@dot.nj.gov\"")\n\n#### Solicitations for Technical Proposals\n\nThe New Jersey Department of Transportation, Bureau of Professional Services, has converted to an electronic technical proposal submission process using Bid Express throug""],""text"":""Back\nto top\n\n## Department of Transportation\n\n#### Procurement\n\n **Phone:** 609.963.2324\n**Email:** [PSPD@dot.nj.gov](mailto:\""PSPD@dot.nj.gov\"")\n\n#### Solicitations for Technical Proposals\n\nThe New Jersey Department of Transportation, Bureau of Professional Services, has converted to an electronic technical proposal submission process using Bid Express through Info Tech.\n\nTo view On-Time Submissions, click\non the TP Number, sign into [Bid\\\nExpress](https://www.bidexpress.com/), navigate to the correct NJDOT TP and scroll down to the \""Apparent\nBids\"" Section\n\nRelated Links\n\n[Anticipated Solicitations](https://www.state.nj.us/transportation/business/procurement/ProfServ/AnticipatedSolic.shtm)\n\n[Consultant Selections](https://www.state.nj.us/transportation/business/procurement/ProfServ/ConsulSelections/ConSelFY25.shtm)\n\n| TP Number | Posting Date | Project Type | Project Description | Status | Due Date |\n| --- | --- | --- | --- | --- | --- |\n| [TP-792](https://www.bidexpress.com/businesses/""}";false;false;;;54cdebaa-1454-4025-a2f0-89ae30bab8fb;;2025-11-20 03:54:00.625+00;;2025-11-20 03:54:00.684787+00;2025-11-20 03:54:00.684787+00;;exa_api;
aabc7f98-9cb4-4923-a36d-a3f663537f8d;11a3d21c-c4ca-4e81-aa14-dccf67f7fca5;https://www.njtransit.com/press-releases/nj-transit-advances-environmental-impact-statement-expansion-hudson-bergen-light;NJ TRANSIT;;;;;;https://www.njtransit.com/press-releases/nj-transit-advances-environmental-impact-statement-expansion-hudson-bergen-light;;"{""highlightScores"":[1],""highlights"":[""# NJ TRANSIT ADVANCES ENVIRONMENTAL IMPACT STATEMENT FOR EXPANSION OF HUDSON-BERGEN LIGHT RAIL\n\n## Request For Proposals (RFP) Issued To Prepare Draft Environmental Impact Statement (DEIS) For 10-Mile HBLR Extension Into Bergen County\n\nNovember 14, 2025\n\n**NEWARK, NJ** – NJ TRANSIT continues advancing an extension of the Hudson-Bergen Light Rail into Bergen ""],""text"":""# NJ TRANSIT ADVANCES ENVIRONMENTAL IMPACT STATEMENT FOR EXPANSION OF HUDSON-BERGEN LIGHT RAIL\n\n## Request For Proposals (RFP) Issued To Prepare Draft Environmental Impact Statement (DEIS) For 10-Mile HBLR Extension Into Bergen County\n\nNovember 14, 2025\n\n**NEWARK, NJ** – NJ TRANSIT continues advancing an extension of the Hudson-Bergen Light Rail into Bergen County by issuing a Request For Proposals (RFP) to hire a contractor to prepare the Draft Environmental Impact Statement (DEIS).  The proposed 10-mile extension would provide light rail service from the current terminus at Tonnelle Ave. in North Bergen up to a currently anticipated terminal at Englewood Hospital.\n\n“NJ TRANSIT remains committed to extending the Hudson-Bergen Light Rail into Bergen County,” said NJ TRANSIT President and CEO Kris Kolluri. “This RFP is a concrete demonstration of that commitment. Providing mass transit options to all regions of New Jersey takes cars off the road, cleans the air we breathe and drives eco""}";false;false;;;3b3284b5-8f92-4d9a-a64f-853d5f614a66;;2025-11-20 03:54:00.18+00;;2025-11-20 03:54:00.241441+00;2025-11-20 03:54:00.241441+00;;exa_api;
bca5d07d-284c-49a4-ac6e-197b4d6ce304;11a3d21c-c4ca-4e81-aa14-dccf67f7fca5;https://www.ibtta.org/business-opportunities;Business Opportunities | IBTTA;"[« Back to Industry Opportunities](https://www.ibtta.org/industry-opportunities)

* * *

If you have a business opportunity, please send it to [Cheryle Arnold](https://www.ibtta.org/cdn-cgi/l/email-protection#6605071408090a02260f0412120748091401)

**Capital Area Regional Toll Authority (CARTA) 7/15/25)**

[Request for Proposals (RFP)](https://procurement.opengov.com/portal/sacog/projects/177840) \- The Capital Area Regional Tolling Authority (CARTA) is seeking a qualified consultant to provide s";;2025-11-18 03:53:59.165+00;"[« Back to Industry Opportunities](https://www.ibtta.org/industry-opportunities)

* * *

If you have a business opportunity, please send it to [Cheryle Arnold](https://www.ibtta.org/cdn-cgi/l/email-protection#6605071408090a02260f0412120748091401)

**Capital Area Regional Toll Authority (CARTA) 7/15/25)**

[Request for Proposals (RFP)](https://procurement.ope";;https://www.ibtta.org/business-opportunities;;"{""highlightScores"":[1],""highlights"":[""[« Back to Industry Opportunities](https://www.ibtta.org/industry-opportunities)\n\n* * *\n\nIf you have a business opportunity, please send it to [Cheryle Arnold](https://www.ibtta.org/cdn-cgi/l/email-protection#6605071408090a02260f0412120748091401)\n\n**Capital Area Regional Toll Authority (CARTA) 7/15/25)**\n\n[Request for Proposals (RFP)](https://procurement.ope""]}";false;false;;;;;2025-11-20 03:54:00.841+00;;2025-11-20 03:54:00.905319+00;2025-11-20 03:54:00.905319+00;;exa_api;
1f232dfe-f2d2-424c-9185-612760b233cd;11a3d21c-c4ca-4e81-aa14-dccf67f7fca5;https://www.bidnetdirect.com/new-jersey/solicitations/open-bids?selectedContent=AGGREGATE;New Jersey Bids, State Government Contracts & RFPs;"Loading...

Ok

[Skip to main content](https://www.bidnetdirect.com/new-jersey/solicitations/open-bids?selectedContent=AGGREGATE#content)

### New Jersey Purchasing Group

* * *

Welcome to the New Jersey Purchasing Group!

Morris County and its participating municipalities invite all vendors to register for exclusive access to RFPs, bids and award on the New Jersey bid system. The purchasing group provides registered vendors with more bid information, less paperwork and an easier method of doin";;2025-12-05 00:00:00+00;"Loading...

Ok

[Skip to main content](https://www.bidnetdirect.com/new-jersey/solicitations/open-bids?selectedContent=AGGREGATE#content)

### New Jersey Purchasing Group

* * *

Welcome to the New Jersey Purchasing Group!

Morris County and its participating municipalities invite all vendors to register for exclusive access to RFPs, bids and award on the Ne";;https://www.bidnetdirect.com/new-jersey/solicitations/open-bids?selectedContent=AGGREGATE;;"{""highlightScores"":[1],""highlights"":[""Loading...\n\nOk\n\n[Skip to main content](https://www.bidnetdirect.com/new-jersey/solicitations/open-bids?selectedContent=AGGREGATE#content)\n\n### New Jersey Purchasing Group\n\n* * *\n\nWelcome to the New Jersey Purchasing Group!\n\nMorris County and its participating municipalities invite all vendors to register for exclusive access to RFPs, bids and award on the Ne""]}";false;false;;;;;2025-11-20 03:54:01.5+00;;2025-11-20 03:54:01.566392+00;2025-11-20 03:54:01.566392+00;;exa_api;
cdc6480a-48e0-4b31-bd43-298b5b3271a1;89924b1a-f90e-4459-ad8a-02d56190031f;https://www.wusa9.com/article/news/community/transportation/proposed-funding-plan-promises-streamlined-metro-travel-dc-md-va-metrotrain-bus-travel/65-95441977-f6aa-4bc5-86ef-06f41497c772;Proposed $460M funding plan promises streamlined Metro ...;"DMV Moves task force advances $460M annual transit plan in D.C. region. 
 WASHINGTON — Metro could be getting an additional $460 million per year in new funding. This comes as the DMV Moves task force voted Wednesday to move forward with major long-term planning that will impact metro, bus, and train systems in DC, Maryland, and Virginia. 
 DMV Moves  is led by Metro and the Metropolitan Washington Council of Governments. Their task force has spent the past 18 months crafting a plan they say wil";Kelly Vaughen;2025-10-29 00:00:00+00;"DMV Moves task force advances $460M annual transit plan in D.C. region. 
 WASHINGTON — Metro could be getting an additional $460 million per year in new funding. This comes as the DMV Moves task force voted Wednesday to move forward with major long-term planning that will impact metro, bus, and train systems in DC, Maryland, and Virginia. 
 DMV Moves  is led";;https://www.wusa9.com/article/news/community/transportation/proposed-funding-plan-promises-streamlined-metro-travel-dc-md-va-metrotrain-bus-travel/65-95441977-f6aa-4bc5-86ef-06f41497c772;;"{""highlightScores"":[1],""highlights"":[""DMV Moves task force advances $460M annual transit plan in D.C. region. \n WASHINGTON — Metro could be getting an additional $460 million per year in new funding. This comes as the DMV Moves task force voted Wednesday to move forward with major long-term planning that will impact metro, bus, and train systems in DC, Maryland, and Virginia. \n DMV Moves  is led""]}";false;false;;;;;2025-11-20 03:54:03.964+00;;2025-11-20 03:54:04.024384+00;2025-11-20 03:54:04.024384+00;;exa_api;
78cc2801-35c7-4201-93df-8871336ce023;11a3d21c-c4ca-4e81-aa14-dccf67f7fca5;https://www.govinfo.gov/content/pkg/FR-2025-11-19/pdf/2025-20284.pdf;Federal Register/Vol. 90, No. 221/Wednesday, November ...;"Federal Register / Vol. 90, No. 221 / Wednesday, November 19, 2025 / Notices 52135 
1 63 FR 19730. 
Whether the proposed collection is 
necessary for the FHWA’s performance; 
(2) the accuracy of the estimated 
burdens; (3) ways for the FHWA to 
enhance the quality, usefulness, and 
clarity of the collected information; and 
(4) ways that the burden could be 
minimized, including the use of 
electronic technology, without reducing 
the quality of the collected information. 
The agency will summar";;2025-11-19 08:53:59.165+00;"Federal Register / Vol. 90, No. 221 / Wednesday, November 19, 2025 / Notices 52135 
1 63 FR 19730. 
Whether the proposed collection is 
necessary for the FHWA’s performance; 
(2) the accuracy of the estimated 
burdens; (3) ways for the FHWA to 
enhance the quality, usefulness, and 
clarity of the collected information; and 
(4) ways that the burden could be ";;https://www.govinfo.gov/content/pkg/FR-2025-11-19/pdf/2025-20284.pdf;;"{""highlightScores"":[1],""highlights"":[""Federal Register / Vol. 90, No. 221 / Wednesday, November 19, 2025 / Notices 52135 \n1 63 FR 19730. \nWhether the proposed collection is \nnecessary for the FHWA’s performance; \n(2) the accuracy of the estimated \nburdens; (3) ways for the FHWA to \nenhance the quality, usefulness, and \nclarity of the collected information; and \n(4) ways that the burden could be ""]}";false;false;;;;;2025-11-20 03:54:01.058+00;;2025-11-20 03:54:01.126583+00;2025-11-20 03:54:01.126583+00;;exa_api;
1c77adb1-c9fe-4662-92b2-281a845861d9;11a3d21c-c4ca-4e81-aa14-dccf67f7fca5;https://www.napc.pro/view-bids/New-Jersey/;Bid Opportunities at North America Procurement Council;"	- [Home](https://www.napc.pro/)
- [About Us](https://www.napc.pro/about/)
- [Register](https://www.napc.pro/register/)
- [View Bids](https://www.napc.pro/view-bids/)
- [Post Solicitation](https://www.napc.pro/post-to-napc/solic/)
- [NAPC Portals](https://www.napc.pro/portals/)
- [Contact](https://www.napc.pro/contact/)
- [Login](https://www.napc.pro/login/)

# Opportunities

Search displays the most recent 25 solicitations out of an average of 2,500 - 3,000 new solicitations each day. Updated da";;2025-12-06 00:00:00+00;"	- [Home](https://www.napc.pro/)
- [About Us](https://www.napc.pro/about/)
- [Register](https://www.napc.pro/register/)
- [View Bids](https://www.napc.pro/view-bids/)
- [Post Solicitation](https://www.napc.pro/post-to-napc/solic/)
- [NAPC Portals](https://www.napc.pro/portals/)
- [Contact](https://www.napc.pro/contact/)
- [Login](https://www.napc.pro/login/)
";;https://www.napc.pro/view-bids/New-Jersey/;;"{""highlightScores"":[1],""highlights"":[""- [Home](https://www.napc.pro/)\n- [About Us](https://www.napc.pro/about/)\n- [Register](https://www.napc.pro/register/)\n- [View Bids](https://www.napc.pro/view-bids/)\n- [Post Solicitation](https://www.napc.pro/post-to-napc/solic/)\n- [NAPC Portals](https://www.napc.pro/portals/)\n- [Contact](https://www.napc.pro/contact/)\n- [Login](https://www.napc.pro/login/)\n""]}";false;false;;;;;2025-11-20 03:54:01.735+00;;2025-11-20 03:54:01.797611+00;2025-11-20 03:54:01.797611+00;;exa_api;
4b8c0ad7-6c9e-4b29-a20d-f5c7bed3f67d;89924b1a-f90e-4459-ad8a-02d56190031f;https://dmvmoves.org/dmvmoves-proposes-new-metro-funding-action-plan-to-modernize-and-better-integrate-regions-transit-network/;DMVMoves proposes new Metro funding, actions to modernize and better integrate region’s transit network;"[Skip to content](https://dmvmoves.org/dmvmoves.org#content)

# DMVMoves proposes new Metro funding, actions to modernize and better integrate region’s transit network

- [October 29, 2025](https://dmvmoves.org/2025/10/29/)

Following a year and a half of extensive discussion among a wide array of leaders representing the region’s governments, businesses, and community organizations, the task force overseeing the DMV _Moves_ initiative adopted a set of recommendations today to advance its vision";Sydney Wright;2025-10-29 00:00:00+00;"[Skip to content](https://dmvmoves.org/dmvmoves.org#content)

# DMVMoves proposes new Metro funding, actions to modernize and better integrate region’s transit network

- [October 29, 2025](https://dmvmoves.org/2025/10/29/)

Following a year and a half of extensive discussion among a wide array of leaders representing the region’s governments, businesses, an";;https://dmvmoves.org/dmvmoves-proposes-new-metro-funding-action-plan-to-modernize-and-better-integrate-regions-transit-network/;;"{""highlightScores"":[1],""highlights"":[""[Skip to content](https://dmvmoves.org/dmvmoves.org#content)\n\n# DMVMoves proposes new Metro funding, actions to modernize and better integrate region’s transit network\n\n- [October 29, 2025](https://dmvmoves.org/2025/10/29/)\n\nFollowing a year and a half of extensive discussion among a wide array of leaders representing the region’s governments, businesses, an""]}";false;false;;;;;2025-11-20 03:54:04.201+00;;2025-11-20 03:54:04.26225+00;2025-11-20 03:54:04.26225+00;;exa_api;
c6cb6b44-1247-4d6e-8df1-7bb6a9cb9b02;89924b1a-f90e-4459-ad8a-02d56190031f;https://www.govcb.com/statebrowse/state.bids-Washington-Washington Metropolitan Area Transit Authority/3.htm;Washington Metropolitan Area Transit Authority (Washington) Government Bid and Contract Opportunities;"State & Local
Federal

Search Title Only

All StatesAlabamaAlaskaArizonaArkansasCaliforniaColoradoConnecticutDelawareDistrict of ColumbiaFloridaGeorgiaHawaiiIdahoIllinoisIndianaIowaKansasKentuckyLouisianaMaineMarylandMassachusettsMichiganMinnesotaMississippiMissouriMontanaNebraskaNevadaNew HampshireNew JerseyNew MexicoNew YorkNorth CarolinaNorth DakotaOhioOklahomaOregonPennsylvaniaRhode IslandSouth CarolinaSouth DakotaTennesseeTexasUtahVermontVirginiaWashingtonWest VirginiaWisconsinWyomingAlbert";;2025-12-06 00:00:00+00;"State & Local
Federal

Search Title Only

All StatesAlabamaAlaskaArizonaArkansasCaliforniaColoradoConnecticutDelawareDistrict of ColumbiaFloridaGeorgiaHawaiiIdahoIllinoisIndianaIowaKansasKentuckyLouisianaMaineMarylandMassachusettsMichiganMinnesotaMississippiMissouriMontanaNebraskaNevadaNew HampshireNew JerseyNew MexicoNew YorkNorth CarolinaNorth DakotaOhioOk";;https://www.govcb.com/statebrowse/state.bids-Washington-Washington Metropolitan Area Transit Authority/3.htm;;"{""highlightScores"":[1],""highlights"":[""State & Local\nFederal\n\nSearch Title Only\n\nAll StatesAlabamaAlaskaArizonaArkansasCaliforniaColoradoConnecticutDelawareDistrict of ColumbiaFloridaGeorgiaHawaiiIdahoIllinoisIndianaIowaKansasKentuckyLouisianaMaineMarylandMassachusettsMichiganMinnesotaMississippiMissouriMontanaNebraskaNevadaNew HampshireNew JerseyNew MexicoNew YorkNorth CarolinaNorth DakotaOhioOk""]}";false;false;;;;;2025-11-20 03:54:04.907+00;;2025-11-20 03:54:04.973618+00;2025-11-20 03:54:04.973618+00;;exa_api;
f9053719-2420-4b14-92f0-a159a1a2951e;11a3d21c-c4ca-4e81-aa14-dccf67f7fca5;https://capex.njta.com/strategicsourcing/SourcingPublicController?action=SolicitationSearchAction;CapEx Manager;"| | |
| --- |
| ![](https://capex.njta.com/strategicsourcing/images/njta_logo.jpg) |
| | |
| --- |
| - [Login](https://capex.njta.com/strategicsourcing/secured/CTSourcingController) - [Search For Solicitations](https://capex.njta.com/strategicsourcing/SourcingPublicController?action=SolicitationSearchAction) - [New Vendor Registration](https://capex.njta.com/strategicsourcing/SourcingPublicController?action=PublicVendorRegistrationAction&mode=Clear) - [Qualified Products List](https://capex.njta";;2025-12-05 00:00:00+00;"| | |
| --- |
| ![](https://capex.njta.com/strategicsourcing/images/njta_logo.jpg) |
| | |
| --- |
| - [Login](https://capex.njta.com/strategicsourcing/secured/CTSourcingController) - [Search For Solicitations](https://capex.njta.com/strategicsourcing/SourcingPublicController?action=SolicitationSearchAction) - [New Vendor Registration](https://capex.njta.com";;https://capex.njta.com/strategicsourcing/SourcingPublicController?action=SolicitationSearchAction;;"{""highlightScores"":[1],""highlights"":[""| | |\n| --- |\n| ![](https://capex.njta.com/strategicsourcing/images/njta_logo.jpg) |\n| | |\n| --- |\n| - [Login](https://capex.njta.com/strategicsourcing/secured/CTSourcingController) - [Search For Solicitations](https://capex.njta.com/strategicsourcing/SourcingPublicController?action=SolicitationSearchAction) - [New Vendor Registration](https://capex.njta.com""]}";false;false;;;;;2025-11-20 03:54:01.285+00;;2025-11-20 03:54:01.344836+00;2025-11-20 03:54:01.344836+00;;exa_api;
d5015eef-532d-4e62-8e54-d19ab26d82c3;11a3d21c-c4ca-4e81-aa14-dccf67f7fca5;https://www.newjerseybids.com/government-agencies/middlesex/new-jersey-turnpike-authority-3381/;;"Username:Pass:[Reset Password](https://www.napc.pro/request_reset_password.php)

[Register Now](https://www.newjerseybids.com/register/)

[![](https://www.newjerseybids.com/images/theme/twitter_logo_white.png)](https://twitter.com/napcpro)

[Not here](https://www.newjerseybids.com/winnie.php)

[New Jersey](https://www.newjerseybids.com/government-agencies/)  »  [Middlesex](https://www.newjerseybids.com/government-agencies/middlesex/)  »  [New Jersey Turnpike Authority](https://www.newjerseybids.";;2025-12-03 00:00:00+00;"Username:Pass:[Reset Password](https://www.napc.pro/request_reset_password.php)

[Register Now](https://www.newjerseybids.com/register/)

[![](https://www.newjerseybids.com/images/theme/twitter_logo_white.png)](https://twitter.com/napcpro)

[Not here](https://www.newjerseybids.com/winnie.php)

[New Jersey](https://www.newjerseybids.com/government-agencies/) ";;https://www.newjerseybids.com/government-agencies/middlesex/new-jersey-turnpike-authority-3381/;;"{""highlightScores"":[1],""highlights"":[""Username:Pass:[Reset Password](https://www.napc.pro/request_reset_password.php)\n\n[Register Now](https://www.newjerseybids.com/register/)\n\n[![](https://www.newjerseybids.com/images/theme/twitter_logo_white.png)](https://twitter.com/napcpro)\n\n[Not here](https://www.newjerseybids.com/winnie.php)\n\n[New Jersey](https://www.newjerseybids.com/government-agencies/) ""]}";false;false;;;;;2025-11-20 03:54:01.969+00;;2025-11-20 03:54:02.032722+00;2025-11-20 03:54:02.032722+00;;exa_api;
7f139e83-9139-4d67-a377-f18d3a1437e9;89924b1a-f90e-4459-ad8a-02d56190031f;https://www.metro-magazine.com/10250750/cog-and-washington-metro-endorse-460m-plan-to-modernize-regional-transit;COG and WMATA Endorse $460M Plan to Modernize ...;"Search

Search

- [**Education Center** **Upcoming and On-Demand Webinars**](https://www.metro-magazine.com/webinars?utm_source=site&utm_medium=content&utm_campaign=covid-19-highlight-bar)

A key proposal includes $460 million in new annual capital funding for the agency, beginning in Fiscal Year 2028.

Photo: WMATA

The Metropolitan Washington Council of Governments (COG) and the [Washington Metropolitan Area Transit Authority](https://www.metro-magazine.com/10243503/wmata-celebrates-three-year";News/Media Release;2025-11-19 03:54:02.925+00;"Search

Search

- [**Education Center** **Upcoming and On-Demand Webinars**](https://www.metro-magazine.com/webinars?utm_source=site&utm_medium=content&utm_campaign=covid-19-highlight-bar)

A key proposal includes $460 million in new annual capital funding for the agency, beginning in Fiscal Year 2028.

Photo: WMATA

The Metropolitan Washington Council of Go";;https://www.metro-magazine.com/10250750/cog-and-washington-metro-endorse-460m-plan-to-modernize-regional-transit;;"{""highlightScores"":[1],""highlights"":[""Search\n\nSearch\n\n- [**Education Center** **Upcoming and On-Demand Webinars**](https://www.metro-magazine.com/webinars?utm_source=site&utm_medium=content&utm_campaign=covid-19-highlight-bar)\n\nA key proposal includes $460 million in new annual capital funding for the agency, beginning in Fiscal Year 2028.\n\nPhoto: WMATA\n\nThe Metropolitan Washington Council of Go""]}";false;false;;;;;2025-11-20 03:54:03.742+00;;2025-11-20 03:54:03.806094+00;2025-11-20 03:54:03.806094+00;;exa_api;
f93ffda9-eeb2-4c90-8a6f-695feb52ea81;89924b1a-f90e-4459-ad8a-02d56190031f;https://www.dcbids.net/government-agencies/district-of-columbia/washington-metropolitan-area-transit-authority-wmata-39244/;Washington Metropolitan Area Transit Authority Wmata Bids, RFPs, RFQs & Other Procurement Solicitations;"Username:Pass:[Reset Password](https://www.napc.pro/request_reset_password.php)

[Register Now](https://www.dcbids.net/register/)

[![](https://www.dcbids.net/images/theme/twitter_logo_white.png)](https://twitter.com/napcpro)

[Not here](https://www.dcbids.net/winnie.php)

[District of Col](https://www.dcbids.net/government-agencies/)  »  [District of Columbia](https://www.dcbids.net/government-agencies/district-of-columbia/)  »  [Washington Metropolitan Area Transit Authority (WMATA)](https://w";;2025-12-05 00:00:00+00;"Username:Pass:[Reset Password](https://www.napc.pro/request_reset_password.php)

[Register Now](https://www.dcbids.net/register/)

[![](https://www.dcbids.net/images/theme/twitter_logo_white.png)](https://twitter.com/napcpro)

[Not here](https://www.dcbids.net/winnie.php)

[District of Col](https://www.dcbids.net/government-agencies/)  »  [District of Columb";;https://www.dcbids.net/government-agencies/district-of-columbia/washington-metropolitan-area-transit-authority-wmata-39244/;;"{""highlightScores"":[1],""highlights"":[""Username:Pass:[Reset Password](https://www.napc.pro/request_reset_password.php)\n\n[Register Now](https://www.dcbids.net/register/)\n\n[![](https://www.dcbids.net/images/theme/twitter_logo_white.png)](https://twitter.com/napcpro)\n\n[Not here](https://www.dcbids.net/winnie.php)\n\n[District of Col](https://www.dcbids.net/government-agencies/)  »  [District of Columb""]}";false;false;;;;;2025-11-20 03:54:04.428+00;;2025-11-20 03:54:04.490755+00;2025-11-20 03:54:04.490755+00;;exa_api;
f6404f6b-562d-4ad8-951e-39f79a6d04c3;89924b1a-f90e-4459-ad8a-02d56190031f;https://wmata.com/business/procurement/index.cfm?alerts-widget-next-train-all=C09;WMATA | Procurement and Contracting;"TRIP PLANNER

TRIP PLANNER

FROM (has autocomplete)

TO (has autocomplete)

NEXT BUS

X

NEXT BUS

Search for transportation near you

Nearby Bus Lines

All Bus Lines

NEXT TRAIN

X

NEXT TRAIN

Search for transportation near you

Nearby Stations

All StationsAddison Road-Seat PleasantAnacostiaArchives-Navy Memorial-Penn QuarterArlington CemeteryAshburnBallston-MUBenning RoadBethesdaBraddock RoadBranch AveBrookland-CUACapitol HeightsCapitol SouthCheverlyClarendonCleveland ParkCollege Park-U of M";;2025-11-12 00:00:00+00;"TRIP PLANNER

TRIP PLANNER

FROM (has autocomplete)

TO (has autocomplete)

NEXT BUS

X

NEXT BUS

Search for transportation near you

Nearby Bus Lines

All Bus Lines

NEXT TRAIN

X

NEXT TRAIN

Search for transportation near you

Nearby Stations

All StationsAddison Road-Seat PleasantAnacostiaArchives-Navy Memorial-Penn QuarterArlington CemeteryAshburnBalls";;https://wmata.com/business/procurement/index.cfm?alerts-widget-next-train-all=C09;;"{""highlightScores"":[1],""highlights"":[""TRIP PLANNER\n\nTRIP PLANNER\n\nFROM (has autocomplete)\n\nTO (has autocomplete)\n\nNEXT BUS\n\nX\n\nNEXT BUS\n\nSearch for transportation near you\n\nNearby Bus Lines\n\nAll Bus Lines\n\nNEXT TRAIN\n\nX\n\nNEXT TRAIN\n\nSearch for transportation near you\n\nNearby Stations\n\nAll StationsAddison Road-Seat PleasantAnacostiaArchives-Navy Memorial-Penn QuarterArlington CemeteryAshburnBalls""]}";false;false;;;;;2025-11-20 03:54:04.647+00;;2025-11-20 03:54:04.720845+00;2025-11-20 03:54:04.720845+00;;exa_api;
db0798c9-7c79-476f-8a61-c3a84ae934a9;89924b1a-f90e-4459-ad8a-02d56190031f;https://www.wmata.com/about/news/test-page.cfm;WMATA | MEDIA RELATIONS;"TRIP PLANNER

TRIP PLANNER

FROM (has autocomplete)

TO (has autocomplete)

NEXT BUS

X

NEXT BUS

Search for transportation near you

Nearby Bus Lines

All Bus Lines

NEXT TRAIN

X

NEXT TRAIN

Search for transportation near you

Nearby Stations

All StationsAddison Road-Seat PleasantAnacostiaArchives-Navy Memorial-Penn QuarterArlington CemeteryAshburnBallston-MUBenning RoadBethesdaBraddock RoadBranch AveBrookland-CUACapitol HeightsCapitol SouthCheverlyClarendonCleveland ParkCollege Park-U of M";;2025-11-03 00:00:00+00;"TRIP PLANNER

TRIP PLANNER

FROM (has autocomplete)

TO (has autocomplete)

NEXT BUS

X

NEXT BUS

Search for transportation near you

Nearby Bus Lines

All Bus Lines

NEXT TRAIN

X

NEXT TRAIN

Search for transportation near you

Nearby Stations

All StationsAddison Road-Seat PleasantAnacostiaArchives-Navy Memorial-Penn QuarterArlington CemeteryAshburnBalls";;https://www.wmata.com/about/news/test-page.cfm;;"{""highlightScores"":[1],""highlights"":[""TRIP PLANNER\n\nTRIP PLANNER\n\nFROM (has autocomplete)\n\nTO (has autocomplete)\n\nNEXT BUS\n\nX\n\nNEXT BUS\n\nSearch for transportation near you\n\nNearby Bus Lines\n\nAll Bus Lines\n\nNEXT TRAIN\n\nX\n\nNEXT TRAIN\n\nSearch for transportation near you\n\nNearby Stations\n\nAll StationsAddison Road-Seat PleasantAnacostiaArchives-Navy Memorial-Penn QuarterArlington CemeteryAshburnBalls""]}";false;false;;;;;2025-11-20 03:54:05.369+00;;2025-11-20 03:54:05.431149+00;2025-11-20 03:54:05.431149+00;;exa_api;
b8960138-f08d-4a1e-8678-a7b3b1282ddd;89924b1a-f90e-4459-ad8a-02d56190031f;https://www.highergov.com/contract-forecast/2025-wmata-ptip-public-transportation-incentive-pr-1121880/;2025 WMATA PTIP Public Transportation Incentive Program;"**HigherGov**

Pipeline

Track

Favorite

No Bid

Export
Toggle Dropdown

- CSV
- Excel

Share
Toggle Dropdown

- Copy URL
- Email
- Tweet

[Search Contract Forecasts](https://www.highergov.com/contract-opportunity/#contract_forecast)

# 2025 WMATA PTIP Public Transportation Incentive Program

Type: Forecast • Source ID: F2025069568

- List
- Text

## Overview

Description

This service is being provided to purchase fare media for eligible CBP employees who participate in the Public Transportati";;2025-12-06 00:00:00+00;"**HigherGov**

Pipeline

Track

Favorite

No Bid

Export
Toggle Dropdown

- CSV
- Excel

Share
Toggle Dropdown

- Copy URL
- Email
- Tweet

[Search Contract Forecasts](https://www.highergov.com/contract-opportunity/#contract_forecast)

# 2025 WMATA PTIP Public Transportation Incentive Program

Type: Forecast • Source ID: F2025069568

- List
- Text

## Overvi";;https://www.highergov.com/contract-forecast/2025-wmata-ptip-public-transportation-incentive-pr-1121880/;;"{""highlightScores"":[1],""highlights"":[""**HigherGov**\n\nPipeline\n\nTrack\n\nFavorite\n\nNo Bid\n\nExport\nToggle Dropdown\n\n- CSV\n- Excel\n\nShare\nToggle Dropdown\n\n- Copy URL\n- Email\n- Tweet\n\n[Search Contract Forecasts](https://www.highergov.com/contract-opportunity/#contract_forecast)\n\n# 2025 WMATA PTIP Public Transportation Incentive Program\n\nType: Forecast • Source ID: F2025069568\n\n- List\n- Text\n\n## Overvi""]}";false;false;;;;;2025-11-20 03:54:05.142+00;;2025-11-20 03:54:05.20267+00;2025-11-20 03:54:05.20267+00;;exa_api;
